Install,Time_stamp,Status,ID,Payment,Game_Name,Level_score,Time_score,PK,BOSS,Gacha,Attack,Mining
2022-03-18,2022-03-28,play,Ashley_180,0,Mine Ground,11.882459682650564,43.9150091509012,22.025295464460868,46.26479402580965,73.03548855932381,35.834951837960986,36.63258908281263
2022-05-06,2022-05-26,play,David_018,0,Mine Ground,17.18205619301809,47.36847412571045,23.768486073338885,48.452396553146215,69.6992949874651,29.98350214189444,44.29584790025549
2022-03-28,2022-04-17,play,James_977,0,Mine Ground,26.33240362984519,51.84101241080157,33.65591627634267,53.55656787344686,31.541402929555417,54.10936238940761,41.26766737850306
2022-05-14,2022-05-26,play,Christy_485,0,Mine Ground,23.54973196767714,38.901807973751296,16.381452170709608,41.51674373175036,57.4862271764101,32.45346331181494,44.47101965719759
2022-01-31,2022-02-20,play,Angela_795,0,Mine Ground,9.284292108337237,47.37409089398858,68.47254745370309,62.71442697960252,63.66236262092863,32.21761700159723,45.151518790247
2022-04-04,2022-04-06,play,Jennifer_465,0,Mine Ground,28.498125238679584,55.26358766962672,50.72324814668462,61.10880103174158,63.58201739102096,35.534317182960045,47.069328232515
2022-05-05,2022-05-25,play,Tony_802,0,Mine Ground,22.98754037915302,43.235019661919125,27.7297551516402,50.04721444995072,60.08717062746368,35.13130094640569,38.438817183415686
2022-01-07,2022-01-20,play,Karl_700,0,Mine Ground,13.570134082082378,48.46052607186954,47.132408991461375,69.98263278925918,64.42651139234982,29.412653038087477,47.44673456322321
2022-01-31,2022-02-17,play,Lisa_733,0,Mine Ground,23.28614797413407,52.306882115400285,18.376527283186853,63.89381146921625,57.16914798925386,26.31344641851612,47.4226592665925
2022-01-22,2022-02-04,play,Daniel_892,0,Mine Ground,28.040087674159533,67.09317652040059,26.30149310682489,58.85454545202531,40.37281875560527,50.0531251721237,43.08933535012904
2022-04-18,2022-05-02,play,Kenneth_855,0,Mine Ground,20.695425490554182,46.01824844848469,39.97593295697322,55.71627112168278,41.90605232828258,60.30307661156581,35.51804061650117
2022-01-23,2022-02-03,play,Barbara_141,0,Mine Ground,32.83522383356919,63.908569639539486,28.499537882798204,57.570328580321934,58.662682857684096,28.584788728899994,48.69086647096251
2022-01-11,2022-01-14,play,Mackenzie_110,0,Mine Ground,32.23905223228971,65.05489128662249,20.361598002273823,46.009726036266265,67.0258856941847,31.704565593551013,49.42353262895407
2022-02-06,2022-02-10,play,Caroline_504,0,Mine Ground,28.28615999338713,53.562733409235285,26.737197816189163,44.67146475034836,41.46893132693711,54.33278046728991,46.710830478384246
2022-03-17,2022-03-21,play,Brian_354,0,Mine Ground,7.430008394461605,48.09277571138721,55.14199119362543,70.95534690605628,67.45083240047721,41.10470596099947,31.555225790121924
2022-01-03,2022-01-06,play,Yolanda_732,0,Mine Ground,12.368842965004465,48.97299518602175,36.58629429899756,50.32964521440309,32.02119926912613,61.26053655067979,47.75277387502025
2022-02-15,2022-02-19,play,Amanda_884,0,Mine Ground,27.77083627249673,45.77035851401535,47.02457952741621,60.83261089851357,71.48768288305183,34.298893001535944,32.6188833339651
2022-03-03,2022-03-17,play,Timothy_022,0,Mine Ground,25.930335226066287,39.02517649108694,30.2112434757212,52.57036039334668,21.912370200289267,65.89048734484969,57.6761734274028
2022-02-12,2022-02-13,play,Ashlee_307,0,Mine Ground,30.46723053504335,53.91547108489018,54.25209678334917,65.61400466532692,69.82082321703238,28.86606126121088,49.30115106072334
2022-03-08,2022-03-21,play,Eric_501,0,Mine Ground,32.05925179722515,60.93596786210618,55.95022863526879,66.96722504346077,63.38028585074059,35.006370586385124,31.95742092733132
2022-02-01,2022-02-21,play,Connie_181,0,Mine Ground,26.13568577010936,51.56134093097179,29.84904993090528,57.70381583489018,32.88484748707487,60.067420579684544,49.49483228715142
2022-03-19,2022-03-27,play,Michael_807,0,Mine Ground,20.28460043316629,53.88697211155347,21.358174564712275,35.766514030862055,79.72981222957407,27.93410631298337,41.72913437628863
2022-05-02,2022-05-03,play,Tracy_930,0,Mine Ground,14.04360945018331,47.05380859484811,39.10267289288954,58.36437779614622,38.4719129589328,64.08927341032019,40.44381610293712
2022-03-01,2022-03-05,play,Denise_342,0,Mine Ground,28.40557660801983,39.67011519081804,33.90668339483633,49.92062283350967,36.45045308596342,51.65124127278062,47.6962323204584
2022-04-11,2022-04-18,play,Steven_606,0,Mine Ground,33.632027590260215,59.99387647754791,21.96902037723712,50.867131056677664,75.62146813789681,30.15092498128713,57.04921954325469
2022-03-26,2022-04-12,play,Randy_953,0,Mine Ground,29.262077987800826,56.14283342413766,32.90010173956375,62.281182895572194,38.71191306674586,60.30242764837607,58.61743257227798
2022-03-03,2022-03-05,play,Daniel_330,0,Mine Ground,26.71607590006981,36.88984116925527,57.31729280294768,68.19507756184571,72.24608276102506,32.45727292528841,47.99765811457333
2022-01-01,2022-01-02,play,Ronald_641,0,Mine Ground,15.09723676097659,52.37181175826257,53.55109727832292,61.789934113212624,62.775573323360376,30.43738070081197,43.76928538660631
2022-04-27,2022-05-11,play,James_294,0,Mine Ground,7.002150021933747,43.90750024555972,15.675706853610496,44.0901103241962,28.41269080129445,56.18099876738365,48.33812147059887
2022-02-15,2022-03-07,play,Hailey_195,0,Mine Ground,23.109450392393363,48.16892623916418,33.2501467674655,60.70098943633147,24.102665996251588,50.55227043487832,43.464343884107386
2022-04-23,2022-04-27,play,Joel_871,0,Mine Ground,16.257784727056666,44.791357765713634,61.24895511186672,73.1018881310901,49.73282599960628,30.84679191020899,35.653954971462724
2022-02-05,2022-02-09,play,Emily_271,0,Mine Ground,25.7545192010848,66.4604052247641,21.781366610337383,48.027220393215806,71.99292310485944,30.78519047791588,44.28847766734441
2022-03-04,2022-03-13,play,Carol_034,0,Mine Ground,25.990953462845518,58.05067619979393,40.56103231166925,68.80206365349885,44.70268357098107,56.55532087404285,46.58639186223653
2022-04-20,2022-05-10,play,Kimberly_556,0,Mine Ground,26.759990178712982,60.350196324038855,63.02346891666648,72.40246751507931,58.17376229694984,44.33617197818536,40.44110540511433
2022-01-13,2022-01-27,play,Thomas_985,0,Mine Ground,37.77479896883893,54.825927509697394,15.595548306406483,59.115767604593,30.258831628540587,48.98736038385916,50.11514272705934
2022-01-01,2022-01-16,play,Leon_849,0,Mine Ground,17.897901616898768,46.17722256913352,60.73261324879751,64.02331222546775,65.87985355119959,40.92432609600214,51.525045160301616
2022-02-01,2022-02-18,play,Dana_536,0,Mine Ground,27.91646549565464,35.81325545969462,18.59793819702543,51.98332845787477,63.668216214463534,35.92168453905572,58.73979678110155
2022-03-02,2022-03-04,play,Tina_814,0,Mine Ground,11.7909065137887,50.51812689433084,33.266955826665026,49.89676583145864,34.150947892884425,46.69627931310424,57.855864385271325
2022-01-22,2022-02-04,play,Alan_967,0,Mine Ground,9.63626867452324,52.53185689797055,21.41515198090317,47.78240346184311,36.41016763917256,55.12522999973643,50.0528742042504
2022-04-02,2022-04-05,play,Donald_193,0,Mine Ground,14.369798622402143,51.24995176359314,32.63440651565111,56.77353534083844,36.73025236315533,64.69718434678221,41.852707455553976
2022-02-16,2022-03-08,play,Robert_454,0,Mine Ground,12.267950012352037,51.50727702630709,31.08046770380699,48.29855870057696,39.95693579305425,54.92656164687622,46.66313529621325
2022-03-01,2022-03-12,play,Nicole_401,0,Mine Ground,21.07995160647964,59.88748584421767,26.18829941186293,68.96467886317883,22.59627744517579,66.27286418418718,48.996431091361664
2022-04-03,2022-04-05,play,Jonathan_916,0,Mine Ground,30.676698041508352,42.974011845250914,62.47026535940643,69.55996292206373,59.74519467486641,28.958208733864623,37.16071239151787
2022-03-20,2022-03-31,play,Daniel_702,0,Mine Ground,15.16118316710054,55.43280062613439,51.83470383574704,60.87025122764823,73.2367251998104,44.585252665284905,39.72776985935617
2022-03-06,2022-03-16,play,Meghan_095,0,Mine Ground,35.081084389043795,55.593665364103416,23.98856353520716,53.07188614967152,25.19726382438668,58.50573270365911,53.06073667247162
2022-04-18,2022-05-08,play,Maria_880,0,Mine Ground,26.70499133808647,43.5058377872866,63.98012454540989,71.88260377384461,75.78927223278718,31.99265070549497,42.15295800532166
2022-04-12,2022-04-18,play,Colton_617,0,Mine Ground,30.81837135108285,45.187502866507806,20.302457212516284,66.2780823813065,69.92216239751829,27.0000179582988,52.50654958468873
2022-04-02,2022-04-04,play,Lisa_434,0,Mine Ground,14.0962644773208,48.20927623002825,22.71204768770544,43.80740523237469,66.80052502923898,30.01281116520871,49.58034978916324
2022-01-16,2022-02-01,play,Adam_370,0,Mine Ground,15.11115581431564,42.5150159493,62.5433676969676,60.03155081920408,63.07830749160516,32.69325715116048,34.22910693602683
2022-02-07,2022-02-08,play,Bianca_951,0,Mine Ground,20.17828436160056,57.27983788728464,31.160975111698484,66.09705670971947,25.75626290724609,57.02406327792623,43.31018245043953
2022-01-29,2022-02-04,play,Jordan_017,0,Mine Ground,13.994091617733384,44.16362211052713,28.54630289678317,48.936402881071785,64.1024559455748,27.244959062764305,40.55751641402506
2022-04-22,2022-04-27,play,William_652,0,Mine Ground,38.47239846733724,64.20514001431707,17.678868796866418,50.39286864305481,65.6127859276127,19.110039932541937,53.41759284245221
2022-01-09,2022-01-17,play,Carmen_277,0,Mine Ground,26.4731279313957,43.78156968308483,24.27705423591672,45.67187843367249,31.388777156420183,53.20952677382149,42.94187937960972
2022-05-14,2022-05-23,play,Nicolas_974,0,Mine Ground,10.834642126136584,51.48410710410382,30.822028252720862,50.03417334673801,40.91736797434528,56.4826978108563,33.952463786927964
2022-03-29,2022-04-14,play,Michelle_386,0,Mine Ground,6.624083139354019,49.6432233460318,26.918450122867924,63.71061842944224,26.615072963343508,59.98824482103184,50.988505940187736
2022-04-10,2022-04-25,play,Julia_710,0,Mine Ground,26.20373294175681,36.87532306649069,37.548005581109074,53.35414542585034,40.45977528072383,64.362605771967,39.80859636532827
2022-03-05,2022-03-21,play,Jeffery_126,0,Mine Ground,13.397825326966906,48.533428875231486,23.61878615423143,50.53449949472844,37.10469353490706,62.15327769514938,43.76176451272405
2022-01-23,2022-01-25,play,Laura_510,0,Mine Ground,12.046879132623433,46.808662915719005,65.64667252936283,65.53276110115578,67.87376007957691,30.90964800215984,34.76756711301549
2022-02-02,2022-02-10,play,David_884,0,Mine Ground,24.78539305945144,57.61973327983589,71.13284098599522,62.865555450457926,53.70882302034471,32.01944744502782,41.50183367045271
2022-04-03,2022-04-15,play,Kevin_476,0,Mine Ground,6.105799045968878,51.78524507305651,32.73329576133391,56.83745795320622,32.189101170530606,53.79985901682736,51.81940345259423
2022-02-08,2022-02-28,play,Larry_944,0,Mine Ground,12.82932437648882,47.36572153615234,17.401380256782655,41.32736076201496,72.95479283072517,32.44210455510232,52.80388464297761
2022-04-29,2022-05-01,play,Kevin_691,0,Mine Ground,28.62619998518973,56.654195806440015,60.54532718801444,82.03041745255753,65.23790144025413,32.477517173159896,31.955653427901275
2022-04-26,2022-05-01,play,Krista_312,0,Mine Ground,11.443945629575053,47.59866110457981,16.111374743954308,50.34346959277635,70.18140482759543,37.5350837529002,54.77430622680889
2022-01-11,2022-01-19,play,Deanna_337,0,Mine Ground,28.31165128113491,40.89149512985454,61.64058214919104,76.39757289356399,58.80607046169336,29.8008386834642,43.12550388643216
2022-03-14,2022-03-15,play,Thomas_669,0,Mine Ground,7.580889732563952,51.87168978074055,22.90924490271012,40.19741387399735,64.83565047839798,23.878366664175285,42.648443698795326
2022-05-07,2022-05-22,play,Teresa_525,0,Mine Ground,7.980652952142751,48.33852267707366,15.50431663928789,42.91658154519112,63.36008866974906,23.88872654629889,47.9751613687254
2022-01-24,2022-01-27,play,Patrick_636,0,Mine Ground,17.385474588185232,47.22847434473711,59.34636628188272,71.71772297183038,65.51426327508285,42.04459170007912,46.7664879013548
2022-01-27,2022-01-28,play,Norma_921,0,Mine Ground,30.73486648487725,61.40151085250508,65.4525854554547,63.43407312319678,67.37990448125251,15.864254348030022,44.130693444522166
2022-04-12,2022-04-28,play,Marc_673,0,Mine Ground,30.148055562514024,58.412746715205614,26.035935581054183,45.488610110968544,71.81215929024151,32.512438499434055,44.485177796896565
2022-01-27,2022-01-28,play,David_875,0,Mine Ground,31.782169870003862,64.72963149777877,49.14221304571464,75.05211881755383,65.89382778560787,30.90372822067382,45.28867204450393
2022-05-04,2022-05-17,play,Paul_662,0,Mine Ground,25.00141411936724,59.1517170627313,25.858111514243227,59.904733307183584,29.70971034175081,49.4674728919029,42.45165003984369
2022-02-19,2022-03-07,play,Paul_257,0,Mine Ground,25.164798629919584,60.07533132626151,37.09229870334131,41.67591278487609,33.58037137119538,59.71550576117228,53.78749176187258
2022-03-14,2022-03-30,play,Timothy_842,0,Mine Ground,13.532506387965904,47.69418818824821,35.58119530393077,51.91635880948948,34.51231886422478,58.28291853106555,44.64022944140172
2022-03-13,2022-03-14,play,Kelsey_628,0,Mine Ground,33.98696605006548,62.90563506322821,54.96259817675531,64.8020385875495,69.39198990975984,42.11347048561524,41.92082031649855
2022-03-06,2022-03-20,play,Donald_462,0,Mine Ground,30.140040485376343,67.3824565470164,34.214737219856865,49.17248733759772,26.41577100649218,49.34740456427532,44.996467659210616
2022-01-25,2022-02-11,play,Kristen_364,0,Mine Ground,12.57287018154062,52.78820866674199,26.209942920397395,62.51553496071225,28.328558380305203,59.38618660159611,44.79042000250516
2022-02-18,2022-03-08,play,Amber_950,0,Mine Ground,31.282470775185622,67.18804129227622,17.38211378653964,53.28200867508734,63.89284587392259,23.59746543923849,48.13572335361317
2022-01-10,2022-01-30,play,Timothy_960,0,Mine Ground,27.164145525191493,38.87161556897456,58.1015189870678,50.94954498745616,73.34264086755022,33.477171900662164,36.814782717980265
2022-03-22,2022-04-05,play,Kathryn_161,0,Mine Ground,27.17599032360172,52.23962671952163,53.93670074647245,69.53281968995893,58.86583392570787,38.14333426815946,36.427862405728966
2022-03-07,2022-03-08,play,Julia_771,0,Mine Ground,27.03109313063482,33.09566721218567,62.86951626421271,78.10616537633565,63.14118204846755,29.479530320691115,37.36890381473106
2022-04-19,2022-04-20,play,Alice_553,0,Mine Ground,24.21112954838174,53.03440497144784,55.27195380000301,76.07969780791026,72.6494581750173,41.67830943690632,52.099538706684406
2022-02-19,2022-03-04,play,Jennifer_555,0,Mine Ground,28.295852153094888,44.57014275718265,67.076928357719,62.56783973678344,72.47833155602494,29.557786464367304,34.04457228270206
2022-03-14,2022-03-28,play,Paula_805,0,Mine Ground,26.85336490924657,61.66721990450157,54.64363664766351,67.96694108868077,51.06505632666615,44.69325491133871,35.69000351520691
2022-01-03,2022-01-06,play,Diane_826,0,Mine Ground,35.59980908316774,46.22117853218606,47.83379285332187,63.27817648619221,61.356802062899256,25.833661041433167,37.178880527093966
2022-01-22,2022-01-30,play,Luke_431,0,Mine Ground,10.949279755083667,50.46826912980661,17.144960108669643,57.88436102051821,64.71694857755882,23.136353690397566,43.43516091929073
2022-02-23,2022-03-04,play,Shelby_636,0,Mine Ground,30.781082617257628,36.24282454543484,54.344002572213206,66.90852465695684,61.45824397506597,40.54880311868302,39.49607550649461
2022-04-15,2022-04-28,play,Johnny_784,0,Mine Ground,23.18535129053273,51.97911364068366,60.61725826616432,60.26485384903651,49.07781109577159,23.63970554613849,42.453225350636295
2022-01-06,2022-01-18,play,Leah_877,0,Mine Ground,25.24073556609176,55.7639053789257,22.53046057071657,51.753018905067535,55.03247587118618,27.93797154873448,39.53770877102742
2022-01-01,2022-01-09,play,Nathan_095,0,Mine Ground,32.25086960499429,37.89430883085636,17.36724324131392,54.59721760853825,65.48506863350799,32.58475049991406,55.08727116515623
2022-03-17,2022-03-20,play,Heidi_866,0,Mine Ground,29.879439109516163,39.75840807712589,30.72413956857403,56.62947549577223,39.25523050373896,65.70797147422354,45.25259396138631
2022-04-04,2022-04-12,play,Shannon_743,0,Mine Ground,31.59008760514444,43.09277111526698,63.81356297717554,83.41661853343133,77.43486193805798,35.65818527899676,44.313939566360055
2022-01-08,2022-01-20,play,Roy_107,0,Mine Ground,26.451284124737157,61.29567743734972,11.948144826871395,59.06721478070164,58.49480360582079,28.81562138323586,49.87852632876738
2022-05-12,2022-05-21,play,Amy_319,0,Mine Ground,37.25655265410085,37.46367246305044,24.2715088436047,43.01281347332952,62.37018937269542,30.934646727656613,44.20866735731289
2022-04-02,2022-04-18,play,Amy_947,0,Mine Ground,5.589524821085887,43.200188303591744,26.70068544295632,45.05366328710266,24.9251414906376,56.11215240850403,45.31281084510429
2022-02-27,2022-03-01,play,Cameron_803,0,Mine Ground,35.939236078603614,57.31312496550376,30.525434145887257,58.98545856325504,34.9281184619475,54.17106911152412,38.35647868009769
2022-01-03,2022-01-05,play,Robert_134,0,Mine Ground,25.6836989405218,48.79415437028569,49.61712178944992,66.61034794295895,67.3271096266333,38.47999126694367,38.807943988829145
2022-04-08,2022-04-09,play,Jose_602,0,Mine Ground,15.519958609304584,43.87895138902105,61.4430974635682,72.53180564923103,52.862202820997325,37.10291465611477,44.35074407406786
2022-03-22,2022-04-11,play,Evan_405,0,Mine Ground,23.39181886068117,57.837715183633286,18.685338187572416,51.94609599949524,65.6851866463718,36.71666026035447,51.20666428091413
2022-04-06,2022-04-20,play,David_733,0,Mine Ground,14.69107287739895,45.402784831385375,24.311740581879803,45.42196500766517,66.15024155371852,34.980545135484896,47.467051839035086
2022-01-04,2022-01-23,play,Brandy_481,0,Mine Ground,20.08112863280692,58.49679347591295,33.82609040153414,56.52991040802139,27.13873319554825,52.84057102310796,45.55192568009501
2022-04-23,2022-04-28,play,Sarah_129,0,Mine Ground,18.338594484357262,50.70454407241554,23.87244940553888,65.25634528941943,22.738068104510912,54.96840601683569,45.82524489155591
2022-01-11,2022-01-31,play,Charles_227,0,Mine Ground,35.77675184905186,63.332137222361176,19.487016158261163,57.42344817995805,64.07474593491251,28.695177949478012,52.323727195207
2022-05-10,2022-05-11,play,Shane_735,0,Mine Ground,25.84903301220055,39.298560706593015,56.26085136349956,68.84291763887855,65.07831422081766,33.29898535138837,40.61471316281377
2022-05-12,2022-05-22,play,Jason_407,0,Mine Ground,25.332704957518327,55.910217168093816,29.680708749902223,45.48856174227208,55.1376998424435,29.31196264572373,45.23480121816586
2022-01-05,2022-01-09,play,Brian_183,0,Mine Ground,17.337279456680683,47.21248042567017,29.62316943034062,63.30562660887379,31.93289142550527,70.44693977603023,50.91134485282367
2022-03-20,2022-04-05,play,Kayla_243,0,Mine Ground,29.26891391359473,38.85752497024159,27.74354396506588,39.80080581030414,71.45778036011501,21.68278913380317,39.583910332461
2022-02-13,2022-02-26,play,Tyrone_978,0,Mine Ground,17.113079952168682,44.10457240699721,64.84619472591899,69.86042223229187,67.19125480869761,30.61447654369329,41.48204040342768
2022-01-06,2022-01-22,play,Anthony_508,0,Mine Ground,15.687173063943328,50.61845214752199,33.759678389502746,54.4221750763161,15.763068706387536,62.443002625892966,51.61215900348839
2022-02-08,2022-02-20,play,Dawn_661,0,Mine Ground,30.133058350304,34.121072340128,20.56635652572741,61.12619153427936,33.02186205043803,50.85840153891149,36.80551553622224
2022-04-21,2022-04-25,play,Dennis_281,0,Mine Ground,34.436888488276914,59.44302048166031,16.50960153556443,47.72961144602557,69.23827842785047,33.62756018719925,35.65956847849315
2022-01-22,2022-02-04,play,Monique_956,0,Mine Ground,26.93412383553655,43.02753675577887,15.304877737719789,56.75378134171115,62.60580543063426,27.02922309128893,54.61103592528578
2022-01-21,2022-02-10,play,Mark_180,0,Mine Ground,30.108158888697297,63.45946703198934,60.92589029134973,67.38305162380648,70.42392841865295,30.770571342314916,45.12908865033993
2022-02-06,2022-02-20,play,Holly_377,0,Mine Ground,27.00790008873333,55.10564061789124,47.00985245244637,68.02093603072751,75.5479761359013,26.696094050906133,39.84304651283001
2022-01-16,2022-01-24,play,Michelle_424,0,Mine Ground,28.873755216401296,42.518684647687486,32.41310515303904,47.153738949774805,22.252551657579243,54.84167451032378,40.33836858195496
2022-01-15,2022-01-16,play,Brenda_327,0,Mine Ground,11.77544302621423,50.23558815168441,26.062544217243133,62.53111533806591,46.76400692985538,65.79057586701407,49.754024268908985
2022-03-28,2022-04-04,play,Julie_217,0,Mine Ground,33.05967300684408,64.71791125246648,23.18242263177274,48.505018102674285,68.37322472489886,33.54607333344167,39.8703429995501
2022-02-27,2022-03-09,play,Meghan_768,0,Mine Ground,25.50358541679125,53.366469617489294,58.56480902644995,66.74079508797543,69.73178457917179,28.875997023931127,36.8871197739453
2022-03-22,2022-04-04,play,Bernard_652,0,Mine Ground,25.130726940838635,48.83229007898883,23.401116725591702,68.5897239532002,22.7669710638096,53.930918306181255,36.91577714054059
2022-05-03,2022-05-21,play,Lindsey_437,0,Mine Ground,28.16641827473548,32.20138836052447,25.12638546955272,56.3921647883502,35.5972547606758,49.62672232539939,49.103464155440776
2022-04-15,2022-04-18,play,Maureen_802,0,Mine Ground,19.93591503659854,36.85176402014525,53.87010962886304,67.55794283210204,69.99582050406276,40.39950568603268,46.46326110581015
2022-03-09,2022-03-14,play,Kathryn_723,0,Mine Ground,26.36329284808805,38.877190196710046,33.5666838465146,61.0063729071685,31.657308342507825,51.48778303571368,40.82781902371725
2022-04-10,2022-04-21,play,Sean_803,0,Mine Ground,28.599294897761933,53.328803880866,56.58952427854117,58.84393121144274,65.3117804825785,38.92939514173074,39.03515716283519
2022-03-04,2022-03-12,play,Kara_777,0,Mine Ground,13.612917328610092,46.95869969356179,27.58935050143571,53.96972303258685,25.9108853868542,60.555893163764814,45.78999548323066
2022-03-22,2022-03-27,play,Jillian_304,0,Mine Ground,26.924033459802832,49.282525555369695,51.12695234478879,63.079909712419465,64.86671399756554,32.22101462717292,47.95644771681245
2022-01-03,2022-01-07,play,Diana_882,0,Mine Ground,16.879719353378768,43.36146415389376,47.54288365734985,70.24219585288077,64.32839981781797,36.36231562885156,39.12038587197724
2022-04-01,2022-04-05,play,Alyssa_697,0,Mine Ground,23.80906148519258,41.58496215995679,24.82706182112999,47.39008058581405,62.018689182452526,30.169516171766865,53.607164448603065
2022-03-31,2022-04-18,play,Charlotte_123,0,Mine Ground,30.77680979599768,66.30587381232606,30.964574902380228,45.10028847147324,33.84876120857194,50.06045723891834,33.792729652676265
2022-03-25,2022-04-04,play,Mark_423,0,Mine Ground,26.74029295143552,50.02230038918307,46.32786611289616,64.2882643537504,64.04286343239087,31.948941183148055,57.36070303871841
2022-01-09,2022-01-29,play,Matthew_564,0,Mine Ground,32.70594731720941,60.059959205454525,56.99527624275864,58.3177096701324,68.40374529258087,30.762722607134624,38.97868510895121
2022-04-04,2022-04-21,play,Brandon_519,0,Mine Ground,29.126777421515687,43.66840062419526,55.50952589494121,86.20919451453807,69.90284370011778,34.86531410406682,48.812166007113234
2022-01-27,2022-02-01,play,Andrea_743,0,Mine Ground,21.418556248927132,60.66051157017737,15.725859474058144,49.830580054567534,72.39996768072656,24.861570698872463,49.82008004610858
2022-03-06,2022-03-25,play,Amy_427,0,Mine Ground,13.72934902596432,40.05319214959664,17.029524532105935,41.93780168139579,51.002703014764656,30.703723404118094,47.8021443023012
2022-05-03,2022-05-19,play,Rose_865,0,Mine Ground,14.199770598729565,49.23968141564059,16.350857976167305,56.1158307678688,60.224879176459325,28.75556338286016,50.28913001188777
2022-04-15,2022-04-17,play,William_297,0,Mine Ground,30.770030173723036,56.69889336473365,23.022180305684063,46.58236749373602,68.40244636503519,28.668880223275643,50.22322829589378
2022-04-11,2022-04-26,play,Melanie_073,0,Mine Ground,38.58803409204835,70.28544207928793,27.36392046484351,53.01067861677812,68.11306849979441,34.20516334104291,48.72594177851853
2022-03-11,2022-03-31,play,Ruben_158,0,Mine Ground,22.38520835922609,45.03563220696572,71.4768562271372,70.08869856624017,66.39255815016601,34.40414360816764,36.97662110216564
2022-03-14,2022-04-01,play,Alicia_982,0,Mine Ground,29.1398779432606,49.348761349819135,58.38762243235918,72.10201915792597,72.68163880282508,32.10601476135436,37.48385153235882
2022-01-06,2022-01-10,play,Leslie_328,0,Mine Ground,14.663761213215208,45.4580911987201,9.957276828382543,47.86166909452693,68.78237621569014,22.009274275061056,42.157802834434015
2022-01-15,2022-01-17,play,Krista_143,0,Mine Ground,25.07383552521794,54.16418672154087,31.2136209917831,59.364302811723576,28.43228071172362,55.14720629172902,55.60258422616874
2022-05-12,2022-05-16,play,Whitney_273,0,Mine Ground,13.407991388658695,48.18368822963668,35.11478320365835,57.19351365831084,27.032793935457057,61.84587658337436,46.00155461425951
2022-01-24,2022-02-02,play,Erica_566,0,Mine Ground,24.59215982958856,41.30889667873615,48.26021296701332,68.36277492007832,76.85432209271221,29.64645967255132,48.737327645169934
2022-04-13,2022-04-28,play,Andrew_184,0,Mine Ground,26.660871553814907,41.74605146151335,21.227606412939554,49.337274797207606,66.83600152935696,17.903405048270844,47.96640192110469
2022-04-10,2022-04-26,play,Sandra_464,0,Mine Ground,26.26511767276465,59.91448820293178,21.313509062721387,47.56799423569298,76.11685107107763,33.57762834847796,46.88853408208784
2022-02-19,2022-02-20,play,Pamela_600,0,Mine Ground,23.41866264953009,39.132250507032886,61.09781930931437,61.75895074263117,70.07121879768624,33.421799036323506,43.90556130354951
2022-03-16,2022-03-20,play,Kayla_819,0,Mine Ground,28.78786312523848,59.87607466662628,21.450050446237537,45.69871867016244,70.01808107020857,24.13914323762004,57.60191521464629
2022-03-11,2022-03-14,play,Brian_435,0,Mine Ground,29.42810676994308,59.61622618924712,63.24348538041045,63.70465514508713,59.451716843715,25.38234453734267,48.902694247324895
2022-04-11,2022-05-01,play,Elizabeth_659,0,Mine Ground,24.4771424294948,60.72903990465529,61.07327406520611,77.95001818068101,64.32526721541038,32.811999921709344,34.93275399519472
2022-03-03,2022-03-16,play,Roger_896,0,Mine Ground,27.38108409031629,55.03875634149268,34.89376808613292,54.11799240132323,34.07551564594559,50.26039457007924,46.930444987264416
2022-04-27,2022-05-02,play,Christopher_244,0,Mine Ground,30.15688616415332,58.8307838871366,17.77634335049477,49.053481046905,69.21535396782778,23.068961309625667,38.309893096195616
2022-03-27,2022-04-11,play,Rodney_464,0,Mine Ground,11.79191646877257,47.8600501804634,34.232674543977645,59.32709687790291,42.76996704008278,52.97193238059264,49.4315715718942
2022-04-26,2022-05-07,play,Shannon_507,0,Mine Ground,13.565286543418743,49.268914857982494,28.63993518416829,49.89311072680152,59.22101227120985,19.09995875103309,46.92713936968894
2022-03-26,2022-03-28,play,Brian_171,0,Mine Ground,28.088091629075738,36.890175931096735,14.248596650227803,47.68858364171327,62.30096035874619,27.621534399057868,48.40837628721163
2022-05-03,2022-05-14,play,Hannah_436,0,Mine Ground,11.418665788804182,46.093469318796735,21.74562868885698,40.43811100907435,54.83184100504074,32.82613402392488,44.286305707495885
2022-02-23,2022-03-14,play,Sara_074,0,Mine Ground,26.059049726627517,60.93253792923091,19.490532901543958,50.05359300595634,68.22995740967076,28.40244519986457,50.086415493262834
2022-03-22,2022-03-29,play,Derek_049,0,Mine Ground,22.160941501774268,44.475812314128206,48.64265608860549,73.5635893961455,58.59505128447942,46.987155369729344,42.70910003002261
2022-03-15,2022-03-23,play,Cristian_054,0,Mine Ground,12.387285362069283,46.58148982447171,53.467443604148194,69.84948570158718,67.87047278722602,38.12796445734089,40.52180534246611
2022-02-21,2022-03-02,play,Anthony_376,0,Mine Ground,19.37650949472502,45.26083750341594,26.85487158504497,49.94676593491455,40.63301435370019,55.63711102329709,39.55697321515951
2022-02-19,2022-02-20,play,Roger_651,0,Mine Ground,25.04574499270061,54.40316803948844,51.61569322442514,72.92987785353667,64.76577686560017,37.09680554018696,36.31049211540768
2022-03-04,2022-03-19,play,Andrea_560,0,Mine Ground,32.35666277273033,29.84946600011994,20.085985626179628,52.10299810207161,73.8524067937898,22.422988807286867,50.203592525505606
